id_operacion;ubicacion;SOA;operador1;operador2;operacion;resultado;id_participantes;id_bloque;correctas_deteccion;correctas_operacion;TR_deteccion;acarreo
280;Izquierda;750;96;42;Resta;38;8c19a;Bloque 3;1;1;394;Si
8;Derecha;1250;32;26;Suma;58;8c19a;Bloque 3;1;1;1145;No
330;Izquierda;1250;81;36;Resta;64;8c19a;Bloque 3;1;1;2183;No
260;Derecha;750;89;35;Resta;64;8c19a;Bloque 3;1;1;651;No
205;Derecha;1250;63;21;Resta;35;8c19a;Bloque 3;1;1;524;Si
142;Derecha;1250;48;39;Suma;87;8c19a;Bloque 3;1;1;763;Si
130;Derecha;750;46;25;Suma;60;8c19a;Bloque 3;1;1;1304;Si
270;Derecha;1250;93;41;Resta;52;8c19a;Bloque 3;1;1;275;No
360;Derecha;750;92;24;Resta;68;8c19a;Bloque 3;1;1;1050;Si
129;Izquierda;750;45;37;Suma;82;8c19a;Bloque 3;1;1;641;No
195;Derecha;300;56;24;Resta;45;8c19a;Bloque 3;1;1;952;No
147;Derecha;1250;49;34;Suma;59;8c19a;Bloque 3;1;1;1544;No
9;Derecha;300;32;27;Suma;70;8c19a;Bloque 3;1;1;345;No
352;Izquierda;300;86;39;Resta;56;8c19a;Bloque 3;1;1;997;No
94;Derecha;1250;75;21;Suma;114;8c19a;Bloque 3;1;1;297;Si
30;Izquierda;300;43;31;Suma;74;8c19a;Bloque 3;1;1;554;No
18;Izquierda;750;41;24;Suma;46;8c19a;Bloque 3;1;1;809;Si
283;Izquierda;1250;97;26;Resta;100;8c19a;Bloque 3;1;1;295;Si
114;Derecha;750;39;23;Suma;62;9.11E+08;Bloque 3;1;1;1348;No
342;Izquierda;1250;84;28;Resta;47;9.11E+08;Bloque 3;1;1;1551;Si
76;Derecha;1250;63;26;Suma;89;9.11E+08;Bloque 3;1;1;2460;Si
166;Derecha;300;58;34;Suma;65;9.11E+08;Bloque 3;1;1;1039;Si
256;Derecha;1250;87;46;Resta;41;9.11E+08;Bloque 3;1;1;524;Si
294;Izquierda;1250;62;23;Resta;28;9.11E+08;Bloque 3;1;1;1936;Si
41;Izquierda;750;48;31;Suma;79;9.11E+08;Bloque 3;1;1;1660;No
92;Izquierda;1250;73;24;Suma;115;9.11E+08;Bloque 3;1;1;833;Si
138;Izquierda;300;48;34;Suma;82;9.11E+08;Bloque 3;1;1;2905;Si
56;Derecha;750;53;45;Suma;98;9.11E+08;Bloque 3;1;1;1599;No
31;Izquierda;1250;43;35;Suma;66;9.11E+08;Bloque 3;1;1;1750;Si
296;Derecha;1250;62;25;Resta;37;9.11E+08;Bloque 3;1;1;1664;Si
311;Izquierda;1250;71;37;Resta;34;9.11E+08;Bloque 3;1;1;953;Si
295;Derecha;750;62;24;Resta;32;9.11E+08;Bloque 3;1;1;859;Si
54;Izquierda;1250;53;32;Suma;101;9.11E+08;Bloque 3;1;1;592;Si
3;Izquierda;750;31;26;Suma;48;9.11E+08;Bloque 3;1;1;825;No
250;Izquierda;300;87;21;Resta;66;9.11E+08;Bloque 3;1;1;1327;Si
246;Izquierda;1250;85;42;Resta;43;9.11E+08;Bloque 3;1;1;1307;No
137;Derecha;750;48;26;Suma;52;9.11E+08;Bloque 3;1;1;2309;Si
241;Izquierda;750;83;42;Resta;41;9.11E+08;Bloque 3;1;0;1305;Si
97;Derecha;750;32;29;Suma;51;9.11E+08;Bloque 3;1;1;1814;No
331;Izquierda;300;81;49;Resta;27;9.11E+08;Bloque 3;1;0;2605;No
225;Derecha;300;74;43;Resta;31;9.11E+08;Bloque 3;1;1;1686;Si
249;Izquierda;1250;86;42;Resta;44;9.11E+08;Bloque 3;1;1;1847;Si
230;Derecha;300;78;26;Resta;62;9.11E+08;Bloque 3;1;1;1139;No
88;Derecha;750;72;23;Suma;95;9.11E+08;Bloque 3;1;1;1748;Si
113;Derecha;300;38;29;Suma;56;9.11E+08;Bloque 3;1;1;2241;Si
364;Derecha;750;92;39;Resta;53;9.11E+08;Bloque 3;1;1;2246;Si
326;Izquierda;300;75;29;Resta;39;9.11E+08;Bloque 3;1;1;1477;No
63;Derecha;1250;57;21;Suma;78;9.11E+08;Bloque 3;1;1;1624;Si
144;Izquierda;750;49;25;Suma;74;9.11E+08;Bloque 3;1;1;2224;No
309;Derecha;750;71;24;Resta;47;9.11E+08;Bloque 3;1;1;2983;Si
261;Izquierda;1250;89;36;Resta;37;9.11E+08;Bloque 3;1;1;937;No
50;Izquierda;300;52;43;Suma;95;9.11E+08;Bloque 3;1;1;1199;No
323;Derecha;300;74;28;Resta;39;9.11E+08;Bloque 3;1;1;2908;No
284;Derecha;750;97;34;Resta;63;9.11E+08;Bloque 3;1;1;1879;Si
150;Derecha;750;52;29;Suma;68;2c3f0;Bloque 3;1;1;351;No
120;Izquierda;1250;43;28;Suma;84;2c3f0;Bloque 3;1;1;297;No
59;Izquierda;300;54;43;Suma;97;2c3f0;Bloque 3;1;1;1043;Si
293;Izquierda;300;61;29;Resta;32;2c3f0;Bloque 3;1;1;855;Si
185;Izquierda;1250;67;28;Suma;80;2c3f0;Bloque 3;1;1;746;No
363;Izquierda;300;92;37;Resta;39;2c3f0;Bloque 3;1;1;979;Si
310;Derecha;300;71;27;Resta;52;2c3f0;Bloque 3;1;1;851;No
250;Izquierda;750;87;21;Resta;66;2c3f0;Bloque 3;1;1;282;Si
209;Izquierda;300;67;23;Resta;37;2c3f0;Bloque 3;1;1;696;Si
3;Derecha;750;31;26;Suma;48;2c3f0;Bloque 3;1;1;2592;No
256;Izquierda;300;87;46;Resta;41;2c3f0;Bloque 3;1;1;718;Si
118;Izquierda;1250;42;29;Suma;60;2c3f0;Bloque 3;1;1;341;No
349;Izquierda;1250;85;49;Resta;25;2c3f0;Bloque 3;1;1;322;Si
203;Derecha;1250;59;23;Resta;36;2c3f0;Bloque 3;1;1;913;No
277;Derecha;750;95;32;Resta;45;2c3f0;Bloque 3;1;1;669;Si
245;Derecha;750;85;32;Resta;45;2c3f0;Bloque 3;1;1;415;Si
177;Izquierda;1250;63;29;Suma;77;2c3f0;Bloque 3;1;1;375;Si
296;Derecha;750;62;25;Resta;37;2c3f0;Bloque 3;1;1;524;Si
72;Izquierda;300;62;24;Suma;72;2c3f0;Bloque 3;1;1;610;No
260;Izquierda;300;89;35;Resta;64;2c3f0;Bloque 3;1;1;462;No
319;Derecha;300;73;38;Resta;25;2c3f0;Bloque 3;1;1;672;No
219;Izquierda;1250;73;41;Resta;27;2c3f0;Bloque 3;1;1;422;Si
325;Derecha;750;74;38;Resta;30;2c3f0;Bloque 3;1;1;752;Si
53;Derecha;1250;53;31;Suma;84;2c3f0;Bloque 3;1;1;753;Si
280;Derecha;1250;96;42;Resta;38;2c3f0;Bloque 3;1;1;1190;Si
125;Derecha;1250;45;27;Suma;72;2c3f0;Bloque 3;1;1;1173;No
252;Derecha;300;87;31;Resta;56;2c3f0;Bloque 3;1;1;732;No
183;Izquierda;300;67;24;Suma;91;2c3f0;Bloque 3;1;1;531;No
70;Izquierda;1250;61;37;Suma;82;2c3f0;Bloque 3;1;1;325;Si
30;Derecha;300;43;31;Suma;74;2c3f0;Bloque 3;1;1;556;No
29;Izquierda;1250;43;26;Suma;69;2c3f0;Bloque 3;1;1;382;Si
137;Derecha;750;48;26;Suma;52;2c3f0;Bloque 3;1;1;646;Si
313;Izquierda;750;72;25;Resta;33;2c3f0;Bloque 3;1;1;415;No
381;Izquierda;300;96;39;Resta;57;2c3f0;Bloque 3;1;1;509;Si
4;Izquierda;750;31;27;Suma;49;2c3f0;Bloque 3;1;1;412;No
18;Izquierda;750;41;24;Suma;46;2c3f0;Bloque 3;1;1;384;Si
338;Derecha;1250;83;29;Resta;54;b8719;Bloque 4;1;1;908;Si
104;Derecha;1250;36;28;Suma;64;b8719;Bloque 4;1;1;451;Si
284;Izquierda;1250;97;34;Resta;63;b8719;Bloque 4;1;1;373;Si
50;Izquierda;1250;52;43;Suma;95;b8719;Bloque 4;1;1;406;No
87;Derecha;750;72;21;Suma;78;b8719;Bloque 4;1;0;502;Si
339;Izquierda;750;83;39;Resta;62;b8719;Bloque 4;1;1;742;Si
60;Derecha;750;56;23;Suma;112;b8719;Bloque 4;1;1;443;No
23;Derecha;750;42;25;Suma;56;b8719;Bloque 4;1;1;474;Si
308;Izquierda;750;65;29;Resta;51;b8719;Bloque 4;1;1;521;Si
129;Derecha;300;45;37;Suma;82;b8719;Bloque 4;1;1;1029;No
98;Derecha;750;34;28;Suma;52;b8719;Bloque 4;1;1;412;No
5;Derecha;750;31;28;Suma;83;b8719;Bloque 4;1;1;471;No
221;Derecha;300;74;23;Resta;51;b8719;Bloque 4;1;1;474;Si
344;Derecha;750;84;36;Resta;48;b8719;Bloque 4;1;0;1763;No
379;Izquierda;300;96;27;Resta;98;b8719;Bloque 4;1;1;2601;No
313;Izquierda;1250;72;25;Resta;33;b8719;Bloque 4;1;1;456;No
299;Izquierda;1250;63;24;Resta;28;b8719;Bloque 4;1;1;1109;Si
262;Derecha;1250;89;37;Resta;62;b8719;Bloque 4;1;0;480;No
88;Izquierda;1250;72;23;Suma;95;b8719;Bloque 4;1;1;612;Si
247;Derecha;1250;85;43;Resta;42;b8719;Bloque 4;1;0;485;Si
220;Derecha;750;74;21;Resta;45;b8719;Bloque 4;1;1;1313;Si
69;Derecha;1250;61;35;Suma;114;b8719;Bloque 4;1;1;442;Si
342;Izquierda;750;84;28;Resta;47;b8719;Bloque 4;1;1;1367;Si
296;Izquierda;1250;62;25;Resta;37;b8719;Bloque 4;1;1;527;Si
185;Izquierda;300;67;28;Suma;80;b8719;Bloque 4;1;1;745;No
240;Derecha;300;83;41;Resta;50;b8719;Bloque 4;1;1;422;Si
112;Derecha;300;38;26;Suma;64;b8719;Bloque 4;1;1;414;Si
149;Derecha;750;49;37;Suma;86;b8719;Bloque 4;1;1;567;No
10;Izquierda;300;34;23;Suma;68;b8719;Bloque 4;1;1;585;Si
248;Derecha;300;86;34;Resta;74;b8719;Bloque 4;1;1;1888;Si
275;Izquierda;300;95;23;Resta;61;b8719;Bloque 4;1;1;441;No
147;Derecha;300;49;34;Suma;59;b8719;Bloque 4;1;1;402;No
34;Derecha;750;45;24;Suma;98;b8719;Bloque 4;1;1;433;Si
356;Izquierda;750;87;39;Resta;68;b8719;Bloque 4;1;0;1679;Si
163;Izquierda;750;58;24;Suma;98;b8719;Bloque 4;1;1;451;Si
46;Izquierda;1250;51;45;Suma;96;b8719;Bloque 4;1;1;472;Si
183;Izquierda;300;67;24;Suma;91;4ca02;Bloque 4;1;1;806;No
201;Derecha;300;58;24;Resta;40;4ca02;Bloque 4;1;1;562;No
336;Izquierda;300;82;46;Resta;43;4ca02;Bloque 4;1;1;625;Si
284;Izquierda;1250;97;34;Resta;63;4ca02;Bloque 4;1;1;449;Si
4;Derecha;1250;31;27;Suma;49;4ca02;Bloque 4;1;1;468;No
265;Derecha;750;89;46;Resta;43;4ca02;Bloque 4;1;1;605;No
2;Derecha;300;31;25;Suma;47;4ca02;Bloque 4;1;1;648;No
151;Izquierda;1250;52;39;Suma;91;4ca02;Bloque 4;1;1;658;No
80;Izquierda;300;64;25;Suma;89;4ca02;Bloque 4;1;0;735;Si
271;Izquierda;1250;93;42;Resta;61;4ca02;Bloque 4;1;1;511;No
272;Izquierda;300;94;21;Resta;73;4ca02;Bloque 4;1;1;603;Si
233;Izquierda;300;79;38;Resta;58;4ca02;Bloque 4;1;1;518;No
126;Derecha;750;45;28;Suma;73;4ca02;Bloque 4;1;1;600;Si
171;Derecha;750;59;27;Suma;122;4ca02;Bloque 4;1;1;666;Si
141;Derecha;1250;48;37;Suma;60;4ca02;Bloque 4;1;1;543;Si
7;Izquierda;750;32;24;Suma;56;4ca02;Bloque 4;1;1;526;No
31;Izquierda;300;43;35;Suma;66;4ca02;Bloque 4;1;1;525;Si
111;Derecha;1250;38;25;Suma;63;4ca02;Bloque 4;1;1;595;No
197;Derecha;300;57;21;Resta;51;4ca02;Bloque 4;1;1;724;No
199;Derecha;300;57;25;Resta;23;4ca02;Bloque 4;1;0;614;No
176;Derecha;300;63;28;Suma;64;4ca02;Bloque 4;1;1;622;Si
323;Izquierda;300;74;28;Resta;39;4ca02;Bloque 4;1;1;569;No
369;Derecha;300;93;37;Resta;56;4ca02;Bloque 4;1;1;542;Si
260;Derecha;750;89;35;Resta;64;4ca02;Bloque 4;1;1;692;No
243;Izquierda;1250;84;43;Resta;41;4ca02;Bloque 4;1;1;701;No
43;Izquierda;1250;51;25;Suma;64;4ca02;Bloque 4;1;1;441;No
190;Derecha;750;69;25;Suma;79;4ca02;Bloque 4;1;1;693;No
101;Izquierda;1250;35;28;Suma;63;4ca02;Bloque 4;1;1;600;No
307;Derecha;300;65;27;Resta;38;4ca02;Bloque 4;1;1;727;No
78;Derecha;1250;64;21;Suma;85;4ca02;Bloque 4;1;1;573;No
85;Derecha;300;71;25;Suma;96;4ca02;Bloque 4;1;1;588;Si
384;Izquierda;1250;97;48;Resta;49;4ca02;Bloque 4;1;1;522;No
282;Izquierda;1250;96;45;Resta;51;4ca02;Bloque 4;1;1;649;Si
374;Izquierda;750;94;37;Resta;57;4ca02;Bloque 4;1;1;669;No
182;Derecha;300;65;29;Suma;94;4ca02;Bloque 4;1;1;804;No
136;Izquierda;1250;48;25;Suma;87;4ca02;Bloque 4;1;1;580;Si
149;Derecha;750;49;37;Suma;86;60d39;Bloque 4;1;1;653;No
37;Izquierda;1250;46;32;Suma;78;60d39;Bloque 4;1;1;660;Si
215;Izquierda;300;69;32;Resta;31;60d39;Bloque 4;1;1;1434;No
133;Izquierda;300;47;35;Suma;69;60d39;Bloque 4;1;1;1125;Si
2;Izquierda;750;31;25;Suma;47;60d39;Bloque 4;1;1;460;No
362;Derecha;750;92;28;Resta;64;60d39;Bloque 4;1;1;922;No
64;Derecha;1250;57;32;Suma;89;60d39;Bloque 4;1;1;546;Si
173;Izquierda;1250;59;35;Suma;66;60d39;Bloque 4;1;1;1444;Si
269;Izquierda;300;93;32;Resta;73;60d39;Bloque 4;1;1;973;No
104;Izquierda;300;36;28;Suma;64;60d39;Bloque 4;1;0;401;Si
382;Izquierda;1250;96;49;Resta;47;60d39;Bloque 4;1;1;2418;No
251;Derecha;1250;87;26;Resta;61;60d39;Bloque 4;1;1;454;No
351;Derecha;750;86;38;Resta;34;60d39;Bloque 4;1;1;718;No
243;Derecha;300;84;43;Resta;41;60d39;Bloque 4;1;1;758;No
372;Izquierda;300;94;29;Resta;46;60d39;Bloque 4;1;1;1060;Si
302;Derecha;1250;63;29;Resta;34;60d39;Bloque 4;1;1;2330;Si
265;Derecha;1250;89;46;Resta;43;60d39;Bloque 4;1;1;2681;No
167;Izquierda;1250;58;36;Suma;94;60d39;Bloque 4;1;1;658;Si
134;Izquierda;1250;47;39;Suma;86;60d39;Bloque 4;1;1;663;Si
54;Izquierda;300;53;32;Suma;101;60d39;Bloque 4;1;1;723;Si
343;Izquierda;1250;84;29;Resta;78;60d39;Bloque 4;1;1;1177;Si
233;Derecha;750;79;38;Resta;58;60d39;Bloque 4;1;1;2281;No
30;Derecha;750;43;31;Suma;74;60d39;Bloque 4;1;1;679;No
195;Derecha;300;56;24;Resta;45;60d39;Bloque 4;1;1;1806;No
135;Izquierda;300;48;23;Suma;71;60d39;Bloque 4;1;1;1140;Si
63;Derecha;300;57;21;Suma;78;60d39;Bloque 4;1;1;945;Si
358;Derecha;300;91;39;Resta;52;60d39;Bloque 4;1;1;2809;Si
309;Izquierda;750;71;24;Resta;47;60d39;Bloque 4;0;1;2199;Si
71;Derecha;300;62;21;Suma;59;60d39;Bloque 4;1;1;699;No
247;Izquierda;1250;85;43;Resta;42;60d39;Bloque 4;1;1;683;Si
19;Izquierda;300;41;27;Suma;96;60d39;Bloque 4;1;1;708;Si
279;Derecha;300;96;34;Resta;44;60d39;Bloque 4;1;1;1727;No
24;Derecha;750;42;26;Suma;68;60d39;Bloque 4;1;1;595;Si
118;Izquierda;300;42;29;Suma;60;60d39;Bloque 4;1;1;1959;No
354;Izquierda;750;86;48;Resta;38;60d39;Bloque 4;1;1;989;Si
360;Derecha;750;92;24;Resta;68;60d39;Bloque 4;1;1;2832;Si
64;Derecha;1250;57;32;Suma;89;555a8;Bloque 4;1;0;468;Si
365;Derecha;1250;92;45;Resta;40;555a8;Bloque 4;1;1;774;No
185;Derecha;1250;67;28;Suma;80;555a8;Bloque 4;1;1;472;No
203;Derecha;750;59;23;Resta;36;555a8;Bloque 4;1;0;806;No
316;Izquierda;1250;73;29;Resta;31;555a8;Bloque 4;1;1;651;No
85;Izquierda;750;71;25;Suma;96;555a8;Bloque 4;1;1;739;Si
46;Izquierda;750;51;45;Suma;96;555a8;Bloque 4;1;1;561;Si
383;Derecha;1250;97;28;Resta;69;555a8;Bloque 4;1;1;660;No
138;Izquierda;750;48;34;Suma;82;555a8;Bloque 4;1;1;542;Si
272;Izquierda;300;94;21;Resta;73;555a8;Bloque 4;1;1;707;Si
205;Izquierda;1250;63;21;Resta;35;555a8;Bloque 4;1;1;543;Si
54;Derecha;300;53;32;Suma;101;555a8;Bloque 4;1;1;781;Si
297;Izquierda;300;62;27;Resta;35;555a8;Bloque 4;1;1;533;No
56;Derecha;1250;53;45;Suma;98;555a8;Bloque 4;1;1;603;No
296;Derecha;300;62;25;Resta;37;555a8;Bloque 4;1;1;595;Si
25;Izquierda;750;42;31;Suma;87;555a8;Bloque 4;1;1;531;No
119;Izquierda;300;42;39;Suma;81;555a8;Bloque 4;1;1;771;No
12;Derecha;300;35;23;Suma;58;555a8;Bloque 4;1;1;617;Si
63;Izquierda;1250;57;21;Suma;78;555a8;Bloque 4;1;1;453;Si
335;Derecha;1250;82;37;Resta;64;555a8;Bloque 4;1;1;1033;No
115;Izquierda;300;39;24;Suma;89;555a8;Bloque 4;1;1;874;No
144;Derecha;300;49;25;Suma;74;555a8;Bloque 4;1;0;1102;No
360;Derecha;300;92;24;Resta;68;555a8;Bloque 4;1;1;778;Si
378;Izquierda;1250;95;39;Resta;56;555a8;Bloque 4;1;1;680;Si
223;Izquierda;1250;74;41;Resta;28;555a8;Bloque 4;1;1;548;No
126;Derecha;300;45;28;Suma;73;555a8;Bloque 4;1;1;839;Si
165;Izquierda;750;58;27;Suma;85;555a8;Bloque 4;1;1;566;No
207;Izquierda;750;65;24;Resta;41;555a8;Bloque 4;1;1;788;Si
244;Izquierda;1250;85;23;Resta;62;555a8;Bloque 4;1;1;434;Si
103;Derecha;1250;36;25;Suma;61;555a8;Bloque 4;1;1;460;No
57;Derecha;750;54;32;Suma;61;555a8;Bloque 4;1;1;406;No
358;Derecha;1250;91;39;Resta;52;555a8;Bloque 4;1;1;736;Si
232;Izquierda;750;79;34;Resta;45;555a8;Bloque 4;1;1;633;No
259;Izquierda;750;89;27;Resta;62;555a8;Bloque 4;1;1;595;Si
328;Derecha;300;76;29;Resta;47;555a8;Bloque 4;1;1;959;No
51;Derecha;750;53;21;Suma;74;555a8;Bloque 4;1;1;604;No
323;Derecha;1250;74;28;Resta;39;1cf94;Bloque 4;1;1;477;No
292;Izquierda;300;61;28;Resta;33;1cf94;Bloque 4;1;0;396;No
189;Derecha;1250;69;23;Suma;92;1cf94;Bloque 4;1;1;522;No
5;Derecha;750;31;28;Suma;83;1cf94;Bloque 4;1;1;435;No
268;Izquierda;750;93;31;Resta;62;1cf94;Bloque 4;1;1;471;Si
134;Izquierda;300;47;39;Suma;86;1cf94;Bloque 4;1;1;873;Si
68;Derecha;750;61;34;Suma;113;1cf94;Bloque 4;1;0;920;Si
219;Izquierda;750;73;41;Resta;27;1cf94;Bloque 4;1;1;651;Si
260;Derecha;1250;89;35;Resta;64;1cf94;Bloque 4;1;0;487;No
275;Derecha;1250;95;23;Resta;61;1cf94;Bloque 4;1;0;510;No
8;Izquierda;750;32;26;Suma;58;1cf94;Bloque 4;1;0;592;No
147;Izquierda;1250;49;34;Suma;59;1cf94;Bloque 4;1;1;723;No
192;Izquierda;1250;69;27;Suma;96;1cf94;Bloque 4;1;1;440;No
155;Derecha;750;53;39;Suma;65;1cf94;Bloque 4;1;1;612;No
340;Izquierda;300;83;45;Resta;27;1cf94;Bloque 4;1;0;497;Si
195;Derecha;750;56;24;Resta;45;1cf94;Bloque 4;1;1;1758;No
71;Derecha;300;62;21;Suma;59;1cf94;Bloque 4;1;1;485;No
39;Izquierda;300;47;32;Suma;79;1cf94;Bloque 4;1;1;965;No
325;Derecha;300;74;38;Resta;30;1cf94;Bloque 4;1;1;909;Si
139;Derecha;750;48;35;Suma;70;1cf94;Bloque 4;1;1;508;Si
105;Derecha;300;36;29;Suma;65;1cf94;Bloque 4;1;1;643;No
225;Derecha;1250;74;43;Resta;31;1cf94;Bloque 4;1;1;805;Si
366;Izquierda;300;93;25;Resta;68;1cf94;Bloque 4;1;1;503;No
306;Izquierda;750;65;26;Resta;39;1cf94;Bloque 4;1;0;1381;No
127;Izquierda;1250;45;29;Suma;74;1cf94;Bloque 4;1;1;576;Si
187;Derecha;750;68;26;Suma;94;1cf94;Bloque 4;1;1;522;No
98;Izquierda;300;34;28;Suma;52;1cf94;Bloque 4;1;1;719;No
4;Izquierda;750;31;27;Suma;49;1cf94;Bloque 4;1;1;417;No
312;Derecha;300;72;23;Resta;49;1cf94;Bloque 4;1;1;1341;Si
253;Izquierda;1250;87;32;Resta;78;1cf94;Bloque 4;1;1;867;No
172;Izquierda;750;59;34;Suma;78;1cf94;Bloque 4;1;0;421;Si
360;Derecha;1250;92;24;Resta;68;1cf94;Bloque 4;1;1;642;Si
212;Izquierda;750;68;25;Resta;36;1cf94;Bloque 4;1;0;382;Si
42;Derecha;300;51;23;Suma;74;1cf94;Bloque 4;1;1;696;No
116;Izquierda;300;39;26;Suma;65;1cf94;Bloque 4;1;0;1667;Si
96;Izquierda;750;76;21;Suma;69;1cf94;Bloque 4;1;0;426;No
322;Derecha;1250;74;27;Resta;47;d73e1;Bloque 4;1;1;605;Si
207;Izquierda;1250;65;24;Resta;41;d73e1;Bloque 4;1;1;387;Si
199;Derecha;300;57;25;Resta;23;d73e1;Bloque 4;1;1;432;No
222;Izquierda;300;74;31;Resta;43;d73e1;Bloque 4;1;1;591;Si
82;Derecha;300;65;24;Suma;89;d73e1;Bloque 4;1;1;647;No
90;Izquierda;1250;72;26;Suma;98;d73e1;Bloque 4;1;1;378;Si
122;Izquierda;300;43;38;Suma;115;d73e1;Bloque 4;1;1;1408;Si
190;Izquierda;1250;69;25;Suma;79;d73e1;Bloque 4;1;1;618;No
1;Derecha;1250;31;23;Suma;54;d73e1;Bloque 4;1;1;657;No
178;Derecha;300;64;27;Suma;77;d73e1;Bloque 4;1;1;2160;Si
221;Derecha;750;74;23;Resta;51;d73e1;Bloque 4;1;1;704;Si
313;Derecha;300;72;25;Resta;33;d73e1;Bloque 4;1;1;696;No
325;Izquierda;1250;74;38;Resta;30;d73e1;Bloque 4;1;1;1033;Si
48;Derecha;750;52;24;Suma;76;d73e1;Bloque 4;1;1;516;Si
88;Izquierda;300;72;23;Suma;95;d73e1;Bloque 4;1;1;1399;Si
376;Derecha;750;95;27;Resta;68;d73e1;Bloque 4;1;1;604;Si
141;Izquierda;750;48;37;Suma;60;d73e1;Bloque 4;1;1;1228;Si
192;Izquierda;1250;69;27;Suma;96;d73e1;Bloque 4;1;1;752;No
146;Izquierda;300;49;27;Suma;76;d73e1;Bloque 4;1;1;614;No
270;Izquierda;1250;93;41;Resta;52;d73e1;Bloque 4;1;1;769;No
174;Izquierda;300;59;37;Suma;96;d73e1;Bloque 4;1;1;1158;No
304;Izquierda;300;64;27;Resta;37;d73e1;Bloque 4;1;1;855;Si
253;Izquierda;750;87;32;Resta;78;d73e1;Bloque 4;1;1;446;No
289;Derecha;1250;61;23;Resta;32;d73e1;Bloque 4;1;1;945;No
306;Derecha;750;65;26;Resta;39;d73e1;Bloque 4;1;1;1758;No
336;Derecha;300;82;46;Resta;43;d73e1;Bloque 4;1;1;760;Si
383;Izquierda;750;97;28;Resta;69;d73e1;Bloque 4;1;1;660;No
243;Derecha;1250;84;43;Resta;41;d73e1;Bloque 4;1;1;504;No
111;Izquierda;1250;38;25;Suma;63;d73e1;Bloque 4;1;1;1152;No
47;Derecha;750;52;23;Suma;89;d73e1;Bloque 4;1;1;629;No
18;Derecha;1250;41;24;Suma;46;d73e1;Bloque 4;1;1;402;Si
61;Izquierda;750;56;31;Suma;103;d73e1;Bloque 4;1;1;2204;No
129;Izquierda;1250;45;37;Suma;82;d73e1;Bloque 4;1;1;738;No
287;Izquierda;750;98;42;Resta;56;d73e1;Bloque 4;1;1;478;Si
41;Izquierda;300;48;31;Suma;79;d73e1;Bloque 4;1;1;623;No
157;Derecha;300;56;35;Suma;64;d73e1;Bloque 4;1;1;1319;Si
79;Derecha;1250;64;23;Suma;73;c51bf;Bloque 4;1;1;1069;Si
381;Derecha;750;96;39;Resta;57;c51bf;Bloque 4;1;0;2254;Si
339;Derecha;750;83;39;Resta;62;c51bf;Bloque 4;1;1;419;Si
24;Derecha;300;42;26;Suma;68;c51bf;Bloque 4;1;1;616;Si
173;Izquierda;1250;59;35;Suma;66;c51bf;Bloque 4;1;1;603;Si
334;Izquierda;1250;82;36;Resta;33;c51bf;Bloque 4;1;0;656;No
123;Derecha;300;43;39;Suma;82;c51bf;Bloque 4;1;1;720;Si
139;Derecha;1250;48;35;Suma;70;c51bf;Bloque 4;1;1;1388;Si
216;Derecha;750;72;41;Resta;31;c51bf;Bloque 4;1;1;728;Si
64;Derecha;1250;57;32;Suma;89;c51bf;Bloque 4;1;1;804;Si
344;Derecha;1250;84;36;Resta;48;c51bf;Bloque 4;1;1;438;No
70;Izquierda;1250;61;37;Suma;82;c51bf;Bloque 4;1;1;536;Si
266;Derecha;300;89;48;Resta;41;c51bf;Bloque 4;1;1;954;No
54;Derecha;300;53;32;Suma;101;c51bf;Bloque 4;1;1;606;Si
206;Derecha;750;65;21;Resta;44;c51bf;Bloque 4;1;1;881;Si
175;Derecha;750;62;29;Suma;91;c51bf;Bloque 4;1;1;681;Si
63;Derecha;300;57;21;Suma;78;c51bf;Bloque 4;1;1;678;Si
340;Izquierda;300;83;45;Resta;27;c51bf;Bloque 4;1;0;1158;Si
171;Derecha;750;59;27;Suma;122;c51bf;Bloque 4;1;1;915;Si
213;Derecha;300;68;26;Resta;42;c51bf;Bloque 4;1;1;678;Si
367;Izquierda;1250;93;27;Resta;66;c51bf;Bloque 4;1;1;617;No
227;Izquierda;300;75;34;Resta;41;c51bf;Bloque 4;1;1;711;Si
194;Izquierda;300;54;21;Resta;23;c51bf;Bloque 4;1;1;744;No
191;Derecha;1250;69;26;Suma;95;c51bf;Bloque 4;1;1;566;No
75;Izquierda;1250;62;36;Suma;139;c51bf;Bloque 4;1;1;684;No
304;Izquierda;1250;64;27;Resta;37;c51bf;Bloque 4;1;1;664;Si
220;Izquierda;1250;74;21;Resta;45;c51bf;Bloque 4;1;1;723;Si
313;Izquierda;750;72;25;Resta;33;c51bf;Bloque 4;1;1;666;No
66;Derecha;1250;61;23;Suma;84;c51bf;Bloque 4;1;1;784;No
118;Izquierda;1250;42;29;Suma;60;c51bf;Bloque 4;1;1;651;No
21;Izquierda;750;41;37;Suma;93;c51bf;Bloque 4;1;1;966;No
258;Izquierda;1250;89;25;Resta;64;c51bf;Bloque 4;1;1;603;No
22;Izquierda;1250;41;38;Suma;79;c51bf;Bloque 4;1;1;611;Si
156;Izquierda;300;54;28;Suma;58;c51bf;Bloque 4;1;1;799;Si
358;Izquierda;1250;91;39;Resta;52;c51bf;Bloque 4;1;1;768;Si
215;Derecha;1250;69;32;Resta;31;c51bf;Bloque 4;1;1;829;No
